D,P,C,O,F,G,S,#OTU ID,taxaID
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu17517,E01670
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu18154,E01671
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu18231,E01672
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu18474,E01673
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu18700,E01674
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu18745,E01675
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu18884,E01676
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu19002,E01677
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu19054,E01678
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu19073,E01679
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu1910,E01680
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu19363,E01681
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu19870,E01682
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu20071,E01683
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu20087,E01684
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu20246,E01685
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu20380,E01686
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu20457,E01687
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu20586,E01688
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu20739,E01689
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu20794,E01690
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu20869,E01691
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu21064,E01692
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu21066,E01693
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu21076,E01694
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu21084,E01695
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu21291,E01696
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu21369,E01697
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu21454,E01698
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu21494,E01699
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu21501,E01700
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu21544,E01701
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu21651,E01702
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu21733,E01703
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu21890,E01704
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu21895,E01705
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu2196,E01706
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu21972,E01707
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu21997,E01708
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu2231,E01709
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu22321,E01710
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu22364,E01711
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu2259,E01712
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu22981,E01713
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu23304,E01714
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu2338,E01715
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu23492,E01716
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu23645,E01717
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu23794,E01718
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu24047,E01719
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu24177,E01720
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu24272,E01721
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu24526,E01722
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu24530,E01723
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu24644,E01724
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu2480,E01725
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu24840,E01726
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu24851,E01727
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu24941,E01728
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu25277,E01729
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu25336,E01730
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu25632,E01731
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu25689,E01732
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu2597,E01733
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu26044,E01734
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu26057,E01735
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu26071,E01736
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu26228,E01737
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu26254,E01738
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu26493,E01739
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu26706,E01740
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu26830,E01741
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu2690,E01742
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu26940,E01743
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu26967,E01744
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu26994,E01745
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu27107,E01746
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu27432,E01747
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu27535,E01748
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu27862,E01749
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu2794,E01750
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu27950,E01751
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu28128,E01752
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu28137,E01753
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu28253,E01754
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu2832,E01755
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu28339,E01756
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu28450,E01757
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu28465,E01758
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu28610,E01759
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu28831,E01760
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu29018,E01761
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu29632,E01762
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu29640,E01763
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu29725,E01764
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu29980,E01765
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu30115,E01766
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu30395,E01767
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu3086,E01768
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu3106,E01769
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu31140,E01770
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu31147,E01771
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu31178,E01772
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu31224,E01773
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu31372,E01774
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu3144,E01775
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu3147,E01776
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu31569,E01777
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu31587,E01778
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu3167,E01779
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu31797,E01780
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu31859,E01781
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu32045,E01782
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu32255,E01783
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu3245,E01784
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu32794,E01785
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu32867,E01786
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu33108,E01787
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu33173,E01788
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu3355,E01789
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu33767,E01790
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu33783,E01791
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu3385,E01792
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu34086,E01793
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu34321,E01794
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu34656,E01795
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu35125,E01796
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu35197,E01797
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu35308,E01798
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu35482,E01799
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu35806,E01800
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu35835,E01801
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu3719,E01802
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu3728,E01803
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu3856,E01804
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu3866,E01805
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu4119,E01806
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu4182,E01807
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu4667,E01808
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu4719,E01809
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu4732,E01810
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu4736,E01811
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu5010,E01812
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu527,E01813
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu5356,E01814
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu5435,E01815
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu5544,E01816
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu5643,E01817
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu5785,E01818
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu5900,E01819
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu5928,E01820
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu5975,E01821
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu6358,E01822
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu6390,E01823
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu6435,E01824
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu6571,E01825
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu6602,E01826
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu6632,E01827
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu7044,E01828
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu7295,E01829
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu7302,E01830
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu7306,E01831
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu7414,E01832
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu7433,E01833
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu7662,E01834
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu7739,E01835
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu7863,E01836
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu8082,E01837
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu8387,E01838
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu8523,E01839
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu8578,E01840
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu8864,E01841
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu8905,E01842
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu9031,E01843
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu9250,E01844
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu9676,E01845
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu9720,E01846
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu9926,E01847
Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,NA,NA,Otu9935,E01848
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,Assulinidae,Assulina_muscorum,Otu1004,E01849
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,Assulinidae,Assulina_muscorum,Otu17994,E01850
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,Euglypha,Euglypha_filifera,Otu1399,E01851
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,Euglypha,Euglypha_filifera,Otu1550,E01852
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,Euglypha,Euglypha_filifera,Otu273,E01853
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,Euglypha,Euglypha_filifera,Otu3345,E01854
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,Euglypha,Euglypha_filifera,Otu364,E01855
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,Euglypha,Euglypha_filifera,Otu4700,E01856
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,Euglypha,Euglypha_filifera,Otu5332,E01857
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,Euglypha,Euglypha_filifera,Otu6192,E01858
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,Euglypha,Euglypha_filifera,Otu6377,E01859
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,Euglyphida,metagenome,Otu19317,E01860
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,Euglyphida,metagenome,Otu20250,E01861
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,Euglyphida,metagenome,Otu3422,E01862
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,Paulinella,Paulinella_chromatophora,Otu15381,E01863
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,Paulinella,Paulinella_chromatophora,Otu27712,E01864
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,Paulinella,NA,Otu1439,E01865
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,Paulinella,NA,Otu15681,E01866
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,Paulinella,NA,Otu16278,E01867
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,Paulinella,NA,Otu19910,E01868
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,Paulinella,NA,Otu7255,E01869
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,Paulinella,NA,Otu9658,E01870
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,Tracheleuglypha,Tracheleuglypha_dentata,Otu11982,E01871
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,Tracheleuglypha,Tracheleuglypha_dentata,Otu5133,E01872
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,Tracheleuglypha,Tracheleuglypha_dentata,Otu5956,E01873
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,Trinema,Trinema_enchelys,Otu10342,E01874
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,Trinema,Trinema_enchelys,Otu2006,E01875
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,Trinema,Trinema_enchelys,Otu2201,E01876
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,Trinema,Trinema_enchelys,Otu4139,E01877
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,Trinema,Trinema_enchelys,Otu4724,E01878
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,Trinema,Trinema_enchelys,Otu5575,E01879
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,Trinema,metagenome,Otu1861,E01880
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,Trinema,metagenome,Otu4919,E01881
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,Trinema,metagenome,Otu739,E01882
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,Trinema,metagenome,Otu849,E01883
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,Trinema,NA,Otu1176,E01884
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,Trinema,NA,Otu1360,E01885
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,Trinema,NA,Otu1435,E01886
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,Trinema,NA,Otu1482,E01887
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,Trinema,NA,Otu1782,E01888
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,Trinema,NA,Otu19585,E01889
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,Trinema,NA,Otu22187,E01890
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,Trinema,NA,Otu287,E01891
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,Trinema,NA,Otu4710,E01892
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,Trinema,NA,Otu5142,E01893
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,Trinema,NA,Otu557,E01894
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,Trinema,NA,Otu6393,E01895
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,Trinema,NA,Otu650,E01896
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,Trinema,NA,Otu968,E01897
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,uncultured,metagenome,Otu1025,E01898
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,uncultured,metagenome,Otu10643,E01899
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,uncultured,metagenome,Otu11555,E01900
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,uncultured,metagenome,Otu1378,E01901
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,uncultured,metagenome,Otu14403,E01902
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,uncultured,metagenome,Otu1517,E01903
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,uncultured,metagenome,Otu16187,E01904
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,uncultured,metagenome,Otu16896,E01905
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,uncultured,metagenome,Otu1754,E01906
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,uncultured,metagenome,Otu1879,E01907
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,uncultured,metagenome,Otu2014,E01908
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,uncultured,metagenome,Otu23523,E01909
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,uncultured,metagenome,Otu24466,E01910
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,uncultured,metagenome,Otu26160,E01911
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,uncultured,metagenome,Otu26886,E01912
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,uncultured,metagenome,Otu32810,E01913
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,uncultured,metagenome,Otu3665,E01914
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,uncultured,metagenome,Otu4481,E01915
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,uncultured,metagenome,Otu5466,E01916
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,uncultured,metagenome,Otu550,E01917
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,uncultured,metagenome,Otu5834,E01918
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,uncultured,metagenome,Otu7138,E01919
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,uncultured,metagenome,Otu7208,E01920
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,uncultured,metagenome,Otu7491,E01921
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,uncultured,metagenome,Otu756,E01922
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,uncultured,metagenome,Otu856,E01923
Eukaryota,Cercozoa,Imbricatea,Imbricatea,Euglyphida,uncultured,metagenome,Otu8728,E01924
